txn_id,txn_type,order_ref,gross_amount_paise,fee_paise,gst_on_fee_paise,net_amount_paise,txn_datetime,settlement_id,payment_method,status
pay_000062,payment,ORD4061,89999,0,0,89999,2026-09-05T12:25:00,setl_0026,upi,captured
pay_000290,payment,ORD4289,34950,0,0,34950,2026-09-05T12:37:00,setl_0026,upi,captured
pay_000053,payment,ORD4052,59950,0,0,59950,2026-09-05T15:08:00,setl_0026,upi,captured
pay_000141,payment,ORD4140,399900,0,0,399900,2026-09-05T15:08:00,setl_0026,upi,captured
pay_000238,payment,ORD4237,249900,0,0,249900,2026-09-05T15:58:00,setl_0026,upi,captured
pay_000094,payment,ORD4093,899900,0,0,899900,2026-09-05T16:28:00,setl_0026,upi,captured
pay_000171,payment,ORD4170,49900,0,0,49900,2026-09-05T20:43:00,setl_0026,upi,captured
pay_000043,payment,ORD4042,34900,0,0,34900,2026-09-05T21:13:00,setl_0026,upi,captured
pay_000030,payment,ORD4029,89900,1200,216,88484,2026-09-06T09:44:00,setl_0027,netbanking,captured
pay_000169,payment,ORD4168,120000,0,0,120000,2026-09-06T11:53:00,setl_0027,upi,captured
pay_000237,payment,ORD4236,29900,598,108,29194,2026-09-06T14:33:00,setl_0027,card,captured
pay_000267,payment,ORD4266,899900,17998,3240,878662,2026-09-06T16:22:00,setl_0027,card,captured
pay_000240,payment,ORD4239,75099,0,0,75099,2026-09-06T17:29:00,setl_0027,upi,captured
pay_000212,payment,ORD4211,45050,0,0,45050,2026-09-06T20:48:00,setl_0027,upi,captured
pay_000161,payment,ORD4160,34950,699,126,34125,2026-09-06T20:51:00,setl_0027,card,captured
pay_000217,payment,ORD4216,45000,0,0,45000,2026-09-06T21:05:00,setl_0027,upi,captured
pay_000259,payment,ORD4258,75000,0,0,75100,2026-09-07T10:44:00,setl_0028,upi,captured
pay_000130,payment,ORD4129,24900,0,0,24900,2026-09-07T13:46:00,setl_0028,upi,captured
pay_000135,payment,ORD4134,34950,0,0,34950,2026-09-07T15:01:00,setl_0028,upi,captured
pay_000045,payment,ORD4044,89950,1799,324,87827,2026-09-07T15:42:00,setl_0028,card,captured
pay_000082,payment,ORD4081,89900,1200,216,88484,2026-09-07T16:40:00,setl_0028,netbanking,captured
pay_000137,payment,ORD4136,49999,0,0,49999,2026-09-07T17:21:00,setl_0028,upi,captured
pay_000015,payment,ORD4014,75000,0,0,75000,2026-09-07T18:22:00,setl_0028,upi,captured
pay_000204,payment,ORD4203,575000,11500,2070,561430,2026-09-08T13:12:00,setl_0029,card,captured
pay_000070,payment,ORD4069,59950,0,0,59950,2026-09-08T15:06:00,setl_0029,upi,captured
pay_000211,payment,ORD4210,34900,0,0,34900,2026-09-08T19:24:00,setl_0029,upi,captured
pay_000116,payment,ORD4115,899900,0,0,899900,2026-09-08T21:33:00,setl_0029,upi,captured
pay_000205,payment,ORD4204,1250000,0,0,1250000,2026-09-08T21:40:00,setl_0029,upi,captured
